,name,year,team,position,war,g,ts,ab,r1,h,b2,b3,hr,tb,rbi,sb,cs,bb,hbp,bb4,so,gdp,ht,hb,avg,obp,slg,ops,birthday,height,weight,age
2929,장영석,2011,넥센,3B,-0.21,35,89,78,7,14,2,1,0,18,7,0,0,5,4,0,22,2,1,1,0.179,0.261,0.231,0.49200000000000005,1990-05-14,186cm,95kg,20
2930,장영석,2012,넥센,3B,-0.22,7,13,12,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,0,0.0,0.077,0.0,0.077,1990-05-14,186cm,95kg,21
2931,채상병,2007,두산,C,1.27,91,307,279,32,66,13,1,7,102,30,2,2,10,10,0,69,4,8,0,0.237,0.28800000000000003,0.366,0.653,1979-12-18,184cm,95kg,27
2932,채상병,2008,두산,C,0.45,112,369,339,33,73,13,4,5,109,42,0,0,13,8,2,53,14,8,1,0.215,0.26,0.322,0.5820000000000001,1979-12-18,184cm,95kg,28
2933,채상병,2010,삼성,C,0.39,17,34,31,5,11,2,0,1,16,5,0,0,1,1,0,6,0,0,1,0.355,0.382,0.516,0.899,1979-12-18,184cm,95kg,30
2934,채상병,2004,두산,C,0.12,15,18,14,0,3,1,0,0,4,2,0,0,3,1,0,4,1,0,0,0.214,0.389,0.28600000000000003,0.675,1979-12-18,184cm,95kg,24
2935,채상병,2011,삼성,C,-0.06,63,124,109,11,21,1,1,3,33,9,1,1,7,1,0,20,4,5,2,0.193,0.244,0.303,0.546,1979-12-18,184cm,95kg,31
2936,채상병,2003,한화,C,-0.08,25,35,27,3,4,0,0,0,4,1,0,0,6,0,0,9,2,2,0,0.14800000000000002,0.303,0.14800000000000002,0.451,1979-12-18,184cm,95kg,23
2937,채상병,2012,삼성,C,-0.14,10,7,7,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,1979-12-18,184cm,95kg,32
2938,채상병,2009,두산,삼C,-0.4,49,111,104,8,20,3,0,2,29,9,0,0,4,0,0,17,2,3,0,0.192,0.222,0.27899999999999997,0.501,1979-12-18,184cm,95kg,29
2939,채상병,2002,한화,C,-0.41,29,34,32,0,2,2,0,0,4,2,0,0,0,1,0,11,1,1,0,0.063,0.091,0.125,0.21600000000000003,1979-12-18,184cm,95kg,22
2940,김정민,2008,LG,C,1.25,71,178,155,11,47,6,0,1,56,17,1,1,14,3,0,21,2,5,1,0.303,0.37,0.361,0.731,1970-03-15,184cm,83kg,37
2941,김정민,2008,LG,C,1.25,71,178,155,11,47,6,0,1,56,17,1,1,14,3,0,21,2,5,1,0.303,0.37,0.361,0.731,1992-11-18,183cm,83kg,15
2942,김정민,1994,LG,C,1.07,57,136,121,12,34,5,1,3,50,17,0,3,10,1,0,21,2,4,0,0.281,0.341,0.413,0.754,1970-03-15,184cm,83kg,23
2943,김정민,1994,LG,C,1.07,57,136,121,12,34,5,1,3,50,17,0,3,10,1,0,21,2,4,0,0.281,0.341,0.413,0.754,1992-11-18,183cm,83kg,1
2944,김정민,2005,LG,C,1.0,79,211,186,19,51,9,0,5,75,29,0,2,7,6,0,20,8,10,2,0.27399999999999997,0.318,0.40299999999999997,0.722,1970-03-15,184cm,83kg,34
2945,김정민,2005,LG,C,1.0,79,211,186,19,51,9,0,5,75,29,0,2,7,6,0,20,8,10,2,0.27399999999999997,0.318,0.40299999999999997,0.722,1992-11-18,183cm,83kg,12
2946,김정민,1996,LG,C,0.78,25,72,62,11,20,2,0,1,25,7,1,0,5,2,0,6,1,3,0,0.32299999999999995,0.391,0.40299999999999997,0.795,1970-03-15,184cm,83kg,25
2947,김정민,1996,LG,C,0.78,25,72,62,11,20,2,0,1,25,7,1,0,5,2,0,6,1,3,0,0.32299999999999995,0.391,0.40299999999999997,0.795,1992-11-18,183cm,83kg,3
2948,김정민,2009,LG,C,0.39,26,74,50,8,16,2,0,0,18,4,0,1,12,1,0,7,1,10,1,0.32,0.45299999999999996,0.36,0.813,1970-03-15,184cm,83kg,38
2949,김정민,2009,LG,C,0.39,26,74,50,8,16,2,0,0,18,4,0,1,12,1,0,7,1,10,1,0.32,0.45299999999999996,0.36,0.813,1992-11-18,183cm,83kg,16
2950,김정민,2000,LG,C,0.39,102,242,202,18,48,9,1,2,65,22,2,1,20,3,0,35,3,13,4,0.23800000000000002,0.31,0.322,0.632,1970-03-15,184cm,83kg,29
2951,김정민,2000,LG,C,0.39,102,242,202,18,48,9,1,2,65,22,2,1,20,3,0,35,3,13,4,0.23800000000000002,0.31,0.322,0.632,1992-11-18,183cm,83kg,7
2952,김정민,1993,LG,C,0.25,61,74,67,5,17,4,0,0,21,5,0,1,3,1,0,13,2,2,1,0.254,0.292,0.313,0.605,1970-03-15,184cm,83kg,22
2953,김정민,1993,LG,C,0.25,61,74,67,5,17,4,0,0,21,5,0,1,3,1,0,13,2,2,1,0.254,0.292,0.313,0.605,1992-11-18,183cm,83kg,0
2954,김정민,2001,LG,C,0.17,61,122,108,8,28,4,1,0,34,12,0,0,7,1,0,27,2,6,0,0.259,0.31,0.315,0.625,1970-03-15,184cm,83kg,30
2955,김정민,2001,LG,C,0.17,61,122,108,8,28,4,1,0,34,12,0,0,7,1,0,27,2,6,0,0.259,0.31,0.315,0.625,1992-11-18,183cm,83kg,8
2956,김정민,2003,LG,C,0.07,9,9,9,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0.33299999999999996,0.33299999999999996,0.444,0.778,1970-03-15,184cm,83kg,32
2957,김정민,2003,LG,C,0.07,9,9,9,0,3,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0.33299999999999996,0.33299999999999996,0.444,0.778,1992-11-18,183cm,83kg,10
2958,김정민,2004,LG,C,0.07,61,105,97,10,26,3,0,1,32,15,0,1,1,1,0,23,1,3,3,0.268,0.275,0.33,0.604,1970-03-15,184cm,83kg,33
2959,김정민,2004,LG,C,0.07,61,105,97,10,26,3,0,1,32,15,0,1,1,1,0,23,1,3,3,0.268,0.275,0.33,0.604,1992-11-18,183cm,83kg,11
2960,김정민,1999,LG,C,0.06,55,117,103,11,24,5,1,1,34,9,0,0,8,0,0,22,1,5,1,0.233,0.28600000000000003,0.33,0.616,1970-03-15,184cm,83kg,28
2961,김정민,1999,LG,C,0.06,55,117,103,11,24,5,1,1,34,9,0,0,8,0,0,22,1,5,1,0.233,0.28600000000000003,0.33,0.616,1992-11-18,183cm,83kg,6
2962,김정민,1992,삼성,C,0.02,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5,0.0,0.5,1970-03-15,184cm,83kg,21
2963,김정민,1992,삼성,C,0.02,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.5,0.0,0.5,1992-11-18,183cm,83kg,-1
2964,김정민,1998,LG,C,0.01,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,1970-03-15,184cm,83kg,27
2965,김정민,1998,LG,C,0.01,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,1.0,0.0,0.0,1992-11-18,183cm,83kg,5
2966,김정민,2002,LG,C,0.01,32,39,37,3,8,3,0,0,11,4,0,0,2,0,0,13,1,0,0,0.21600000000000003,0.256,0.297,0.5539999999999999,1970-03-15,184cm,83kg,31
2967,김정민,2002,LG,C,0.01,32,39,37,3,8,3,0,0,11,4,0,0,2,0,0,13,1,0,0,0.21600000000000003,0.256,0.297,0.5539999999999999,1992-11-18,183cm,83kg,9
2968,김정민,1997,LG,C,-0.06,7,18,18,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0.222,0.222,0.222,0.444,1970-03-15,184cm,83kg,26
2969,김정민,1997,LG,C,-0.06,7,18,18,0,4,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0.222,0.222,0.222,0.444,1992-11-18,183cm,83kg,4
2970,김정민,1995,LG,C,-0.14,23,23,21,2,4,0,0,0,4,1,0,0,0,0,0,5,0,2,0,0.19,0.191,0.19,0.381,1970-03-15,184cm,83kg,24
2971,김정민,1995,LG,C,-0.14,23,23,21,2,4,0,0,0,4,1,0,0,0,0,0,5,0,2,0,0.19,0.191,0.19,0.381,1992-11-18,183cm,83kg,2
2972,김정민,2006,LG,C,-0.3,26,22,21,3,1,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0.048,0.091,0.048,0.139,1970-03-15,184cm,83kg,35
2973,김정민,2006,LG,C,-0.3,26,22,21,3,1,0,0,0,1,0,0,0,0,1,0,4,1,0,0,0.048,0.091,0.048,0.139,1992-11-18,183cm,83kg,13
2974,유민상,2019,KIA,1B,1.23,61,202,175,23,51,15,0,5,81,26,0,0,23,4,0,35,6,0,0,0.29100000000000004,0.386,0.46299999999999997,0.8490000000000001,1989-04-13,186cm,95kg,29
2975,유민상,2016,KT,1B,0.55,95,254,213,30,60,12,1,4,86,37,1,1,25,9,0,39,8,3,4,0.282,0.375,0.40399999999999997,0.778,1989-04-13,186cm,95kg,26
2976,유민상,2018,KIA,DH,0.26,31,58,48,9,13,2,1,3,26,14,0,0,8,0,0,14,3,0,2,0.271,0.36200000000000004,0.542,0.904,1989-04-13,186cm,95kg,28
2977,유민상,2017,KT,1B,0.02,15,33,30,4,7,1,0,1,11,2,1,0,2,1,0,8,1,0,0,0.233,0.303,0.36700000000000005,0.67,1989-04-13,186cm,95kg,27
2978,유민상,2015,두산,DH,-0.06,15,45,38,5,10,1,0,1,14,6,1,0,5,1,0,9,1,0,1,0.263,0.35600000000000004,0.368,0.7240000000000001,1989-04-13,186cm,95kg,25
2979,김성욱,2016,NC,CF,1.23,130,348,306,60,81,15,1,15,143,51,5,2,30,3,0,64,15,7,2,0.265,0.33399999999999996,0.467,0.802,1993-05-01,181cm,75kg,22
2980,김성욱,2018,NC,CF,1.04,111,358,323,49,84,13,2,13,140,45,11,2,29,1,0,64,10,2,3,0.26,0.32,0.433,0.754,1993-05-01,181cm,75kg,24
2981,김성욱,2019,NC,CF,0.65,116,333,287,38,66,16,1,9,111,36,6,4,29,3,1,69,4,9,5,0.23,0.303,0.387,0.6890000000000001,1993-05-01,181cm,75kg,25
2982,김성욱,2017,NC,CF,0.58,124,347,308,60,76,18,4,6,120,31,10,4,24,9,1,59,4,1,5,0.247,0.315,0.39,0.705,1993-05-01,181cm,75kg,23
2983,김성욱,2015,NC,LF,0.19,125,204,182,32,47,8,1,3,66,26,3,3,17,4,0,52,4,0,1,0.258,0.33299999999999996,0.363,0.696,1993-05-01,181cm,75kg,21
2984,김성욱,2013,NC,LF,-0.02,4,4,4,0,1,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0.25,0.25,0.25,0.5,1993-05-01,181cm,75kg,19
2985,김성욱,2014,NC,RF,-0.05,26,26,23,6,4,1,0,1,8,1,1,0,3,0,0,9,0,0,0,0.174,0.26899999999999996,0.348,0.617,1993-05-01,181cm,75kg,20
2986,페게로,2019,LG,1B,1.22,52,214,199,24,57,10,0,9,94,44,2,1,12,2,0,63,2,0,1,0.28600000000000003,0.332,0.47200000000000003,0.804,1987-02-22,195cm,117kg,31
2987,조동화,2007,SK,LF,1.22,121,345,290,48,79,8,3,0,93,18,25,6,31,7,1,59,1,13,4,0.272,0.35200000000000004,0.321,0.6729999999999999,1981-03-22,175cm,74kg,25
2988,조동화,2008,SK,LF,1.13,103,337,283,43,79,4,4,1,94,26,19,3,33,3,2,56,6,15,3,0.27899999999999997,0.35700000000000004,0.332,0.6890000000000001,1981-03-22,175cm,74kg,26
2989,조동화,2013,SK,RF,0.83,105,405,332,52,85,11,3,0,102,19,24,9,46,8,1,76,3,16,3,0.256,0.35700000000000004,0.307,0.665,1981-03-22,175cm,74kg,31
2990,조동화,2010,SK,LF,0.28,115,300,250,38,61,7,1,3,79,27,15,2,27,7,0,56,1,14,2,0.244,0.332,0.316,0.648,1981-03-22,175cm,74kg,28
2991,조동화,2015,SK,CF,0.19,119,304,245,38,64,6,1,2,78,15,18,3,30,5,0,50,2,22,2,0.261,0.35100000000000003,0.318,0.669,1981-03-22,175cm,74kg,33
2992,조동화,2014,SK,RF,0.15,125,522,443,74,116,12,5,2,144,52,37,7,43,4,1,72,8,28,4,0.262,0.33,0.325,0.655,1981-03-22,175cm,74kg,32
2993,조동화,2002,SK,,-0.02,4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1981-03-22,175cm,74kg,20
2994,조동화,2011,SK,CF,-0.04,114,345,296,42,70,9,2,0,83,16,10,6,27,1,0,51,1,21,0,0.23600000000000002,0.303,0.28,0.583,1981-03-22,175cm,74kg,29
2995,조동화,2001,SK,,-0.06,6,6,6,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0.16699999999999998,0.16699999999999998,0.16699999999999998,0.33299999999999996,1981-03-22,175cm,74kg,19
2996,조동화,2012,SK,RF,-0.18,24,77,62,6,15,2,0,0,17,3,3,3,7,0,0,16,0,7,1,0.242,0.314,0.27399999999999997,0.589,1981-03-22,175cm,74kg,30
2997,조동화,2006,SK,RF,-0.22,65,163,139,20,28,3,4,0,39,12,8,1,11,2,0,25,1,9,2,0.201,0.266,0.281,0.547,1981-03-22,175cm,74kg,24
2998,조동화,2016,SK,RF,-0.27,76,172,143,24,34,5,0,0,39,16,6,2,15,4,0,17,2,8,2,0.23800000000000002,0.32299999999999995,0.273,0.596,1981-03-22,175cm,74kg,34
2999,조동화,2005,SK,LF,-0.45,110,345,281,41,74,2,4,1,87,19,19,5,19,3,0,55,2,41,1,0.263,0.316,0.31,0.625,1981-03-22,175cm,74kg,23
3000,조동화,2009,SK,RF,-1.52,102,191,169,22,30,4,3,0,40,8,7,3,8,3,0,49,2,11,0,0.17800000000000002,0.228,0.237,0.465,1981-03-22,175cm,74kg,27
3001,지석훈,2014,NC,SS,1.21,114,238,212,26,58,14,4,6,98,34,1,1,16,6,0,46,8,3,1,0.27399999999999997,0.34,0.462,0.8029999999999999,1984-03-17,181cm,74kg,29
3002,지석훈,2015,NC,3B,0.98,137,466,415,53,111,15,0,11,159,46,4,1,23,16,0,85,9,9,3,0.267,0.32799999999999996,0.38299999999999995,0.711,1984-03-17,181cm,74kg,30
3003,지석훈,2013,넥센,N2B,0.53,105,357,309,25,68,21,2,3,102,35,2,1,31,7,0,82,7,6,4,0.22,0.302,0.33,0.632,1984-03-17,181cm,74kg,28
3004,지석훈,2017,NC,SS,0.37,121,304,268,29,64,16,0,6,98,24,1,0,22,10,0,67,8,2,2,0.239,0.318,0.366,0.684,1984-03-17,181cm,74kg,32
3005,지석훈,2011,넥센,2B,0.2,52,125,109,9,24,6,1,2,38,8,1,3,12,1,0,29,5,2,1,0.22,0.301,0.349,0.649,1984-03-17,181cm,74kg,26
3006,지석훈,2004,현대,,0.11,5,1,1,1,1,0,1,0,3,2,0,0,0,0,0,0,0,0,0,1.0,1.0,3.0,4.0,1984-03-17,181cm,74kg,19
3007,지석훈,2006,현대,,0.08,51,66,53,10,11,2,0,1,16,9,0,1,9,0,0,18,2,4,0,0.20800000000000002,0.32299999999999995,0.302,0.625,1984-03-17,181cm,74kg,21
3008,지석훈,2019,NC,3B,-0.07,76,169,149,15,34,9,0,2,49,15,0,1,10,6,1,37,6,2,2,0.228,0.299,0.32899999999999996,0.628,1984-03-17,181cm,74kg,34
3009,지석훈,2012,넥센,3B,-0.1,61,121,104,11,18,4,1,1,27,11,1,1,10,4,1,24,3,3,0,0.17300000000000001,0.271,0.26,0.531,1984-03-17,181cm,74kg,27
3010,지석훈,2008,히어로즈,2B,-0.17,12,11,9,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.0,0.1,0.0,0.1,1984-03-17,181cm,74kg,23
3011,지석훈,2007,현대,SS,-0.27,89,235,203,22,37,6,1,2,51,17,0,3,22,2,0,53,1,7,1,0.182,0.268,0.251,0.519,1984-03-17,181cm,74kg,22
3012,지석훈,2005,현대,SS,-0.4,61,112,106,10,19,3,0,2,28,8,0,0,3,1,0,35,3,2,0,0.179,0.209,0.264,0.473,1984-03-17,181cm,74kg,20
3013,지석훈,2018,NC,SS,-0.64,67,105,94,9,17,2,0,1,22,8,1,0,8,0,0,20,2,0,3,0.18100000000000002,0.23800000000000002,0.23399999999999999,0.47200000000000003,1984-03-17,181cm,74kg,33
3014,지석훈,2016,NC,SS,-0.89,141,394,351,34,77,14,0,9,118,54,0,2,22,9,0,91,9,6,6,0.21899999999999997,0.278,0.336,0.615,1984-03-17,181cm,74kg,31
3015,김준완,2016,NC,CF,1.18,122,325,253,60,66,7,1,1,78,12,2,5,66,2,0,62,4,2,1,0.261,0.41600000000000004,0.308,0.7240000000000001,1991-01-20,174cm,73kg,24
3016,김준완,2014,NC,RF,0.11,6,5,4,1,2,0,0,0,2,0,1,0,1,0,0,1,0,0,0,0.5,0.6,0.5,1.1,1991-01-20,174cm,73kg,22
3017,김준완,2015,NC,CF,0.03,30,54,44,12,10,0,0,0,10,2,2,1,10,0,0,10,1,0,0,0.22699999999999998,0.37,0.22699999999999998,0.598,1991-01-20,174cm,73kg,23
3018,김준완,2019,NC,RF,-0.03,8,19,16,0,4,0,0,0,4,1,0,0,2,0,0,2,0,0,1,0.25,0.316,0.25,0.5660000000000001,1991-01-20,174cm,73kg,27
3019,김준완,2013,NC,RF,-0.12,3,5,5,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0.0,1991-01-20,174cm,73kg,21
3020,김준완,2017,NC,CF,-0.17,104,144,124,19,31,2,1,0,35,8,2,2,15,1,0,27,3,2,2,0.25,0.331,0.282,0.613,1991-01-20,174cm,73kg,25
3021,이양기,2013,한화,RF,1.17,56,209,185,16,57,8,1,3,76,30,0,0,17,5,0,25,10,1,1,0.308,0.38,0.41100000000000003,0.7909999999999999,1981-01-31,184cm,90kg,31
3022,이양기,2011,한화,RF,0.63,93,164,147,9,41,13,0,0,54,17,3,0,9,6,0,31,5,2,0,0.27899999999999997,0.34600000000000003,0.36700000000000005,0.713,1981-01-31,184cm,90kg,29
3023,이양기,2005,한화,,0.26,10,12,11,5,5,0,0,1,8,1,0,0,1,0,0,1,1,0,0,0.455,0.5,0.727,1.227,1981-01-31,184cm,90kg,23
3024,이양기,2003,한화,,0.01,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1981-01-31,184cm,90kg,21
3025,이양기,2012,한화,RF,-0.02,35,54,49,8,11,2,0,0,13,6,0,0,2,3,0,11,1,0,0,0.22399999999999998,0.29600000000000004,0.265,0.562,1981-01-31,184cm,90kg,30
3026,이양기,2010,한화,LF,-0.02,27,57,44,4,6,1,0,1,10,3,3,0,7,5,0,10,1,1,0,0.136,0.321,0.22699999999999998,0.5489999999999999,1981-01-31,184cm,90kg,28
3027,이양기,2016,한화,LF,-0.05,17,58,52,5,15,2,0,1,20,9,0,0,2,2,0,8,6,1,1,0.28800000000000003,0.33299999999999996,0.385,0.718,1981-01-31,184cm,90kg,34
3028,이양기,2004,한화,,-0.19,10,11,10,0,0,0,0,0,0,0,0,0,1,0,0,4,2,0,0,0.0,0.091,0.0,0.091,1981-01-31,184cm,90kg,22
3029,이양기,2014,한화,LF,-0.21,45,139,125,13,33,5,0,0,38,6,1,0,10,2,0,19,3,1,1,0.264,0.326,0.304,0.63,1981-01-31,184cm,90kg,32
3030,이양기,2009,한화,RF,-0.33,15,24,21,1,2,0,0,0,2,0,0,0,2,0,0,6,2,1,0,0.095,0.174,0.095,0.26899999999999996,1981-01-31,184cm,90kg,27
3031,이양기,2017,한화,LF,-0.34,17,48,44,0,10,1,0,0,11,3,0,0,2,0,0,10,1,2,0,0.22699999999999998,0.261,0.25,0.511,1981-01-31,184cm,90kg,35
3032,최재원,2016,삼성,3B,1.15,28,105,81,20,27,3,0,4,42,16,3,1,17,3,0,17,2,2,2,0.33299999999999996,0.456,0.519,0.975,1990-07-30,183cm,81kg,25
3033,최재원,2015,NC,CF,0.43,114,102,85,31,21,8,0,2,35,13,14,5,10,6,0,29,1,1,0,0.247,0.366,0.41200000000000003,0.778,1990-07-30,183cm,81kg,24
3034,최재원,2014,NC,,0.01,2,2,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,0.5,0.0,0.5,1990-07-30,183cm,81kg,23
3035,최재원,2013,NC,1B,-0.29,52,56,45,4,6,2,0,0,8,3,2,1,10,0,0,18,1,1,0,0.133,0.29100000000000004,0.17800000000000002,0.469,1990-07-30,183cm,81kg,22
3036,최재원,2017,LG,2B,-0.61,69,159,142,20,33,4,1,1,42,12,3,3,8,3,0,34,2,3,3,0.23199999999999998,0.282,0.29600000000000004,0.578,1990-07-30,183cm,81kg,26
3037,추승우,2013,한화,RF,1.12,72,180,158,19,48,7,0,1,58,17,12,2,17,4,0,21,2,0,1,0.304,0.38299999999999995,0.36700000000000005,0.75,1979-09-24,187cm,74kg,33
3038,추승우,2010,한화,CF,0.63,111,304,260,39,61,8,4,2,83,23,10,6,29,6,0,62,3,6,3,0.235,0.322,0.319,0.6409999999999999,1979-09-24,187cm,74kg,30
3039,추승우,2009,한화,CF,0.56,105,233,193,28,45,2,0,2,53,17,15,4,24,12,0,59,1,2,2,0.233,0.35100000000000003,0.275,0.625,1979-09-24,187cm,74kg,29
3040,추승우,2008,한화,LF,0.41,119,419,371,53,91,13,3,0,110,20,19,5,30,10,4,75,3,7,1,0.245,0.318,0.297,0.615,1979-09-24,187cm,74kg,28
3041,추승우,2012,한화,RF,0.07,18,59,52,4,9,5,1,0,16,8,3,0,6,1,0,11,1,0,0,0.17300000000000001,0.271,0.308,0.579,1979-09-24,187cm,74kg,32
3042,추승우,2014,한화,CF,0.07,9,10,6,3,1,0,0,0,1,0,0,0,4,0,0,2,0,0,0,0.16699999999999998,0.5,0.16699999999999998,0.667,1979-09-24,187cm,74kg,34
3043,추승우,2006,LG,,0.01,38,58,52,7,12,2,0,0,14,5,1,0,2,2,0,8,0,0,2,0.231,0.276,0.26899999999999996,0.545,1979-09-24,187cm,74kg,26
3044,추승우,2007,LG,,-0.02,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1979-09-24,187cm,74kg,27
3045,추승우,2002,LG,,-0.08,6,10,10,1,2,0,0,0,2,0,0,0,0,0,0,2,1,0,0,0.2,0.2,0.2,0.4,1979-09-24,187cm,74kg,22
3046,추승우,2003,LG,,-0.1,5,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1979-09-24,187cm,74kg,23
3047,추승우,2011,한화,RF,-0.28,19,49,44,5,9,0,0,0,9,1,0,0,2,1,0,12,0,2,0,0.205,0.255,0.205,0.46,1979-09-24,187cm,74kg,31
3048,박종윤,2014,롯데,1B,1.12,123,476,440,59,136,31,4,7,196,73,0,2,22,4,2,65,10,4,6,0.309,0.34299999999999997,0.445,0.789,1993-02-09,173cm,83kg,20
3049,박종윤,2014,롯데,1B,1.12,123,476,440,59,136,31,4,7,196,73,0,2,22,4,2,65,10,4,6,0.309,0.34299999999999997,0.445,0.789,1982-04-11,188cm,92kg,31
3050,박종윤,2012,롯데,1B,0.72,121,459,416,41,107,19,4,9,161,47,5,2,22,5,5,64,10,15,1,0.257,0.302,0.387,0.6890000000000001,1993-02-09,173cm,83kg,18
3051,박종윤,2012,롯데,1B,0.72,121,459,416,41,107,19,4,9,161,47,5,2,22,5,5,64,10,15,1,0.257,0.302,0.387,0.6890000000000001,1982-04-11,188cm,92kg,29
3052,박종윤,2013,롯데,1B,0.08,115,416,381,37,97,24,2,7,146,58,4,2,21,5,3,56,9,3,6,0.255,0.298,0.38299999999999995,0.6809999999999999,1993-02-09,173cm,83kg,19
3053,박종윤,2013,롯데,1B,0.08,115,416,381,37,97,24,2,7,146,58,4,2,21,5,3,56,9,3,6,0.255,0.298,0.38299999999999995,0.6809999999999999,1982-04-11,188cm,92kg,30
3054,박종윤,2011,롯데,1B,0.07,111,162,149,24,42,7,0,2,55,29,3,2,7,0,1,27,3,2,4,0.282,0.306,0.369,0.675,1993-02-09,173cm,83kg,17
3055,박종윤,2011,롯데,1B,0.07,111,162,149,24,42,7,0,2,55,29,3,2,7,0,1,27,3,2,4,0.282,0.306,0.369,0.675,1982-04-11,188cm,92kg,28
3056,박종윤,2007,롯데,,0.05,8,9,9,1,2,1,1,0,5,1,0,0,0,0,0,1,1,0,0,0.222,0.222,0.556,0.778,1993-02-09,173cm,83kg,13
3057,박종윤,2007,롯데,,0.05,8,9,9,1,2,1,1,0,5,1,0,0,0,0,0,1,1,0,0,0.222,0.222,0.556,0.778,1982-04-11,188cm,92kg,24
3060,박종윤,2008,롯데,1B,-0.03,15,35,34,5,7,1,0,2,14,4,0,0,0,1,0,11,0,0,0,0.20600000000000002,0.22899999999999998,0.41200000000000003,0.64,1993-02-09,173cm,83kg,14
3061,박종윤,2008,롯데,1B,-0.03,15,35,34,5,7,1,0,2,14,4,0,0,0,1,0,11,0,0,0,0.20600000000000002,0.22899999999999998,0.41200000000000003,0.64,1982-04-11,188cm,92kg,25
3062,박종윤,2010,롯데,1B,-0.05,110,322,307,32,79,17,2,8,124,51,5,4,10,2,0,49,12,1,2,0.257,0.284,0.40399999999999997,0.687,1993-02-09,173cm,83kg,16
3063,박종윤,2010,롯데,1B,-0.05,110,322,307,32,79,17,2,8,124,51,5,4,10,2,0,49,12,1,2,0.257,0.284,0.40399999999999997,0.687,1982-04-11,188cm,92kg,27
3064,박종윤,2002,롯데,,-0.08,10,31,29,2,7,1,0,0,8,5,0,0,1,0,0,11,0,0,1,0.24100000000000002,0.258,0.276,0.534,1993-02-09,173cm,83kg,8
3065,박종윤,2002,롯데,,-0.08,10,31,29,2,7,1,0,0,8,5,0,0,1,0,0,11,0,0,1,0.24100000000000002,0.258,0.276,0.534,1982-04-11,188cm,92kg,19
3066,박종윤,2005,롯데,,-0.12,6,8,7,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.0,0.125,0.0,0.125,1993-02-09,173cm,83kg,11
3067,박종윤,2005,롯데,,-0.12,6,8,7,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0.0,0.125,0.0,0.125,1982-04-11,188cm,92kg,22
3068,박종윤,2009,롯데,1B,-0.16,47,136,123,9,32,8,1,2,48,19,0,1,3,6,0,23,7,2,2,0.26,0.306,0.39,0.696,1993-02-09,173cm,83kg,15
3069,박종윤,2009,롯데,1B,-0.16,47,136,123,9,32,8,1,2,48,19,0,1,3,6,0,23,7,2,2,0.26,0.306,0.39,0.696,1982-04-11,188cm,92kg,26
3070,박종윤,2016,롯데,1B,-0.51,73,211,195,24,55,5,1,1,65,17,3,2,10,2,1,25,4,3,1,0.282,0.322,0.33299999999999996,0.655,1993-02-09,173cm,83kg,22
3071,박종윤,2016,롯데,1B,-0.51,73,211,195,24,55,5,1,1,65,17,3,2,10,2,1,25,4,3,1,0.282,0.322,0.33299999999999996,0.655,1982-04-11,188cm,92kg,33
3072,박종윤,2015,롯데,1B,-1.23,98,326,314,29,80,11,3,4,109,28,0,1,7,3,2,38,11,1,1,0.255,0.27699999999999997,0.34700000000000003,0.624,1993-02-09,173cm,83kg,21
3073,박종윤,2015,롯데,1B,-1.23,98,326,314,29,80,11,3,4,109,28,0,1,7,3,2,38,11,1,1,0.255,0.27699999999999997,0.34700000000000003,0.624,1982-04-11,188cm,92kg,32
3074,로티노,2014,넥센,LF,1.11,79,247,216,30,66,18,0,2,90,22,2,0,29,1,3,22,7,0,1,0.306,0.389,0.41700000000000004,0.805,1980-04-07,183cm,86kg,33
